"Time (s)","X (µT)","Y (µT)","Z (µT)"
6.827556008E1,-3.117630005E1,-3.419876099E1,-2.324642944E1
6.828558408E1,-3.106269073E1,-3.383758545E1,-2.388259888E1
6.829560708E1,-3.101380539E1,-3.338650513E1,-2.410020447E1
6.830563108E1,-3.116202927E1,-3.307534790E1,-2.458552551E1
6.831565408E1,-3.139950180E1,-3.272644043E1,-2.482762146E1
6.832567808E1,-3.164583588E1,-3.254199219E1,-2.512828064E1
6.833570208E1,-3.188822174E1,-3.203390503E1,-2.557424927E1
6.834572508E1,-3.175792694E1,-3.148587036E1,-2.598539734E1
6.835574908E1,-3.213174057E1,-3.138391113E1,-2.611570740E1
6.836577208E1,-3.254122543E1,-3.088562012E1,-2.669827271E1
6.837579608E1,-3.245732117E1,-3.057714844E1,-2.649620056E1
6.838582008E1,-3.262442780E1,-2.984738159E1,-2.670426941E1
6.839584308E1,-3.283640289E1,-2.942318726E1,-2.671170044E1
6.840586708E1,-3.337202454E1,-2.908786011E1,-2.712234497E1
6.841589008E1,-3.373118210E1,-2.871395874E1,-2.700558472E1
6.842591408E1,-3.394588089E1,-2.826556396E1,-2.743554688E1
6.843593708E1,-3.380344009E1,-2.769168091E1,-2.757984924E1
6.844596146E1,-3.402461624E1,-2.712139893E1,-2.806896973E1
6.845598546E1,-3.428867722E1,-2.684146118E1,-2.810247803E1
6.846600846E1,-3.475494766E1,-2.608731079E1,-2.821336365E1
6.847603246E1,-3.452252579E1,-2.574880981E1,-2.847346497E1
6.848605546E1,-3.448950577E1,-2.532705688E1,-2.857090759E1
6.849607946E1,-3.481444168E1,-2.500012207E1,-2.854916382E1
6.850610346E1,-3.514743423E1,-2.462741089E1,-2.837577820E1
6.851612646E1,-3.554382706E1,-2.439044189E1,-2.855360413E1
6.852615046E1,-3.547941208E1,-2.395578003E1,-2.869422913E1
6.853617346E1,-3.536462784E1,-2.351828003E1,-2.889788818E1
6.854619746E1,-3.556703568E1,-2.320440674E1,-2.885231018E1
6.855622046E1,-3.584643173E1,-2.289230347E1,-2.953471375E1
6.856624446E1,-3.590703201E1,-2.259063721E1,-2.943949890E1
6.857626846E1,-3.600011063E1,-2.222891235E1,-2.937014771E1
6.858629146E1,-3.621854782E1,-2.175836182E1,-2.946701050E1
6.859631546E1,-3.643584824E1,-2.125906372E1,-2.962393188E1
6.860633846E1,-3.659080887E1,-2.103488159E1,-3.007278442E1
6.861636246E1,-3.691065598E1,-2.075619507E1,-2.999610901E1
6.862638546E1,-3.668328476E1,-2.043496704E1,-2.983688354E1
6.863640946E1,-3.665558243E1,-2.008343506E1,-3.006263733E1
6.864643346E1,-3.689454269E1,-1.989657593E1,-3.023689270E1
6.865645646E1,-3.710601425E1,-1.958151245E1,-3.018923950E1
6.866648046E1,-3.695479202E1,-1.931454468E1,-3.050672913E1
6.867650346E1,-3.692650986E1,-1.908761597E1,-3.046730042E1
6.868652746E1,-3.709088516E1,-1.854394531E1,-3.081408691E1
6.869655146E1,-3.724329758E1,-1.822991943E1,-3.068989563E1
6.870657446E1,-3.713175583E1,-1.809722900E1,-3.099971008E1
6.871659846E1,-3.732580185E1,-1.777844238E1,-3.063809204E1
6.872662146E1,-3.710830307E1,-1.742233276E1,-3.043954468E1
6.873664546E1,-3.741901779E1,-1.710998535E1,-3.096760559E1
6.874666846E1,-3.769885635E1,-1.685226440E1,-3.122224426E1
6.875669246E1,-3.783360672E1,-1.651861572E1,-3.110090637E1
6.876671646E1,-3.787027359E1,-1.624182129E1,-3.129000854E1
6.877673946E1,-3.791993332E1,-1.603118896E1,-3.140245056E1
6.878676346E1,-3.796527481E1,-1.570706177E1,-3.159022522E1
6.879678646E1,-3.809877396E1,-1.531179810E1,-3.113885498E1
6.880681046E1,-3.815533829E1,-1.506820679E1,-3.159291077E1
6.881683446E1,-3.796171188E1,-1.438681030E1,-3.170112610E1
6.882685746E1,-3.790819931E1,-1.442364502E1,-3.189840698E1
6.883688146E1,-3.817177963E1,-1.397729492E1,-3.160961914E1
6.884690446E1,-3.818933487E1,-1.359933472E1,-3.173269653E1
6.885692846E1,-3.845690536E1,-1.317712402E1,-3.164154053E1
6.886695146E1,-3.838820267E1,-1.292868042E1,-3.133856201E1
6.887697546E1,-3.839268875E1,-1.281097412E1,-3.138250732E1
6.888699946E1,-3.840905380E1,-1.221591187E1,-3.168447876E1
6.889702246E1,-3.853726578E1,-1.157913208E1,-3.163543701E1
6.890704646E1,-3.827245712E1,-1.140887451E1,-3.219216919E1
6.891706946E1,-3.820296097E1,-1.078625488E1,-3.242825317E1
6.892709346E1,-3.813149643E1,-1.031954956E1,-3.257170105E1
6.893711746E1,-3.808634567E1,-9.551818848E0,-3.298774719E1
6.894714046E1,-3.807241440E1,-8.893310547E0,-3.315635681E1
6.895716446E1,-3.811644363E1,-7.983001709E0,-3.328237915E1
6.896718746E1,-3.801970291E1,-7.385314941E0,-3.346301270E1
6.897721146E1,-3.795835495E1,-6.867950439E0,-3.369160461E1
6.898723446E1,-3.788424301E1,-6.245269775E0,-3.365037537E1
6.899725846E1,-3.795067978E1,-5.866333008E0,-3.412576294E1
6.900728246E1,-3.766143417E1,-5.103057861E0,-3.371208191E1
6.901730546E1,-3.752785110E1,-4.871826172E0,-3.400588989E1
6.902732946E1,-3.738247299E1,-4.093353271E0,-3.442500305E1
6.903735246E1,-3.759195328E1,-3.330291748E0,-3.478631592E1
6.904737646E1,-3.739178848E1,-2.959350586E0,-3.454408264E1
6.905740046E1,-3.724456406E1,-2.306213379E0,-3.472804260E1
6.906742346E1,-3.682013321E1,-1.944427490E0,-3.434901428E1
6.907744746E1,-3.696569443E1,-1.316070557E0,-3.463537598E1
6.908747046E1,-3.691550064E1,-9.528198242E-1,-3.504472351E1
6.909749446E1,-3.665391159E1,-4.212036133E-1,-3.472038269E1
6.910751846E1,-3.657019424E1,1.898193359E-2,-3.457151794E1
6.911754146E1,-3.643084335E1,3.316955566E-1,-3.452835083E1
6.912756546E1,-3.649531937E1,1.079650879E0,-3.437077332E1
6.913758846E1,-3.649142838E1,1.786804199E0,-3.442927551E1
6.914761246E1,-3.647984695E1,2.479461670E0,-3.479342651E1
6.915763546E1,-3.658828354E1,3.008636475E0,-3.460873413E1
6.916765946E1,-3.662450027E1,3.671661377E0,-3.477130127E1
6.917768346E1,-3.646439743E1,4.044738770E0,-3.514303589E1
6.918770646E1,-3.608224869E1,4.627960205E0,-3.478427124E1
6.919773046E1,-3.592235947E1,5.154266357E0,-3.454608154E1
6.920775346E1,-3.608907700E1,5.633819580E0,-3.464872742E1
6.921777746E1,-3.603121567E1,6.168670654E0,-3.469815063E1
6.922780146E1,-3.628799820E1,6.768432617E0,-3.479550171E1
6.923782446E1,-3.593584061E1,7.048675537E0,-3.445137024E1
6.924784846E1,-3.575638199E1,7.591491699E0,-3.428627014E1
6.925787146E1,-3.584557724E1,8.060821533E0,-3.443942261E1
6.926789546E1,-3.573982620E1,8.506134033E0,-3.442018127E1
6.927791846E1,-3.596400833E1,9.163482666E0,-3.444989014E1
6.928794246E1,-3.564755630E1,9.589874268E0,-3.408476257E1
6.929796646E1,-3.569925308E1,1.020697021E1,-3.397596741E1
6.930798946E1,-3.557759476E1,1.078906250E1,-3.416387939E1
6.931801346E1,-3.583580399E1,1.148348999E1,-3.408454895E1
6.932803646E1,-3.588380051E1,1.182736206E1,-3.366250610E1
6.933806046E1,-3.554223251E1,1.231488037E1,-3.349543762E1
6.934808446E1,-3.575910568E1,1.285101318E1,-3.331570435E1
6.935810746E1,-3.565609360E1,1.366116333E1,-3.319776917E1
6.936813146E1,-3.602261734E1,1.408691406E1,-3.286068726E1
6.937815446E1,-3.597491074E1,1.465167236E1,-3.263067627E1
6.938817846E1,-3.595184708E1,1.526071167E1,-3.255456543E1
6.939820246E1,-3.577502060E1,1.580230713E1,-3.258956909E1
6.940822546E1,-3.586169052E1,1.652963257E1,-3.257424927E1
6.941824946E1,-3.626259995E1,1.682189941E1,-3.208111572E1
6.942827246E1,-3.607001114E1,1.761309814E1,-3.154612732E1
6.943829646E1,-3.599392319E1,1.799331665E1,-3.106549072E1
6.944831967E1,-3.595950699E1,1.867196655E1,-3.069532776E1
6.945834267E1,-3.582558823E1,1.948367310E1,-3.035499573E1
6.946836667E1,-3.599197769E1,2.004641724E1,-3.040921021E1
6.947838967E1,-3.578660202E1,2.051617432E1,-3.029328918E1
6.948841367E1,-3.556657028E1,2.109735107E1,-2.998435974E1
6.949843667E1,-3.567917252E1,2.156588745E1,-2.962109375E1
6.950846067E1,-3.561338425E1,2.223153687E1,-2.939215088E1
6.951848467E1,-3.569892502E1,2.291857910E1,-2.935260010E1
6.952850767E1,-3.551020432E1,2.354669189E1,-2.885778809E1
6.953853167E1,-3.529899979E1,2.405007935E1,-2.877339172E1
6.954855467E1,-3.534511185E1,2.465750122E1,-2.846830750E1
6.955857867E1,-3.540090561E1,2.520559692E1,-2.819490051E1
6.956860267E1,-3.522328568E1,2.582092285E1,-2.760963440E1
6.957862567E1,-3.533133316E1,2.625842285E1,-2.723182678E1
6.958864967E1,-3.547072983E1,2.651022339E1,-2.678887939E1
6.959867267E1,-3.564046860E1,2.752313232E1,-2.654907227E1
6.960869667E1,-3.551703262E1,2.778134155E1,-2.621702576E1
6.961872067E1,-3.523727798E1,2.829244995E1,-2.569960022E1
6.962874367E1,-3.492262650E1,2.855529785E1,-2.539498901E1
6.963876767E1,-3.505300522E1,2.891073608E1,-2.454241943E1
6.964879067E1,-3.553405380E1,2.924844360E1,-2.415322876E1
6.965881467E1,-3.570414352E1,2.983700562E1,-2.409552002E1
6.966883867E1,-3.595499039E1,3.000946045E1,-2.348252869E1
6.967886167E1,-3.597797775E1,3.027340698E1,-2.259471130E1
6.968888567E1,-3.633159256E1,3.054873657E1,-2.231019592E1
6.969890867E1,-3.663344955E1,3.123489380E1,-2.191654968E1
6.970893267E1,-3.633366013E1,3.168215942E1,-2.125787354E1
6.971895567E1,-3.611005020E1,3.209246826E1,-2.026902771E1
6.972897967E1,-3.581228256E1,3.229064941E1,-2.009878540E1
6.973900367E1,-3.574195480E1,3.301922607E1,-1.965014648E1
6.974902667E1,-3.588255692E1,3.357702637E1,-1.914842224E1
6.975905067E1,-3.550103378E1,3.382006836E1,-1.871699524E1
6.976907367E1,-3.532231522E1,3.397970581E1,-1.827946472E1
6.977909767E1,-3.509012222E1,3.458013916E1,-1.794729614E1
6.978912167E1,-3.524499893E1,3.492922974E1,-1.748159790E1
6.979914467E1,-3.518339920E1,3.533895874E1,-1.730079651E1
6.980916867E1,-3.524434280E1,3.546887207E1,-1.665081787E1
6.981919167E1,-3.500442886E1,3.578771973E1,-1.599916077E1
6.982921567E1,-3.477530289E1,3.614733887E1,-1.554916382E1
6.983923967E1,-3.467708969E1,3.664474487E1,-1.522109985E1
6.984926267E1,-3.464785385E1,3.699649048E1,-1.466952515E1
6.985928667E1,-3.450056076E1,3.718984985E1,-1.374079895E1
6.986930967E1,-3.438847733E1,3.751416016E1,-1.335108948E1
6.987933367E1,-3.433496475E1,3.770584106E1,-1.274925232E1
6.988935767E1,-3.431711960E1,3.786126709E1,-1.231579590E1
6.989938067E1,-3.456468582E1,3.818771362E1,-1.189886475E1
6.990940467E1,-3.394128799E1,3.809448242E1,-1.133573914E1
6.991942767E1,-3.389073563E1,3.837710571E1,-1.110409546E1
6.992945167E1,-3.392912674E1,3.896850586E1,-1.039010620E1
6.993947567E1,-3.362184143E1,3.933941650E1,-9.923187256E0
6.994949867E1,-3.331068420E1,3.969247437E1,-9.226455688E0
6.995952267E1,-3.286743164E1,3.983728027E1,-9.061325073E0
6.996954567E1,-3.273337555E1,4.011834717E1,-9.013198853E0
6.997956967E1,-3.242150116E1,4.049884033E1,-8.397689819E0
6.998959367E1,-3.221007919E1,4.081710815E1,-7.798568726E0
6.999961667E1,-3.185134125E1,4.120925903E1,-7.706954956E0
7.000964067E1,-3.124435425E1,4.131790161E1,-7.491607666E0
7.001966367E1,-3.122103882E1,4.159124756E1,-7.129364014E0
7.002968767E1,-3.093048096E1,4.190090942E1,-6.859680176E0
7.003971167E1,-3.068916321E1,4.208938599E1,-5.990371704E0
7.004973467E1,-3.032616425E1,4.258032227E1,-6.093719482E0
7.005975867E1,-2.969488907E1,4.283319092E1,-5.986129761E0
7.006978167E1,-2.941114044E1,4.319363403E1,-5.882659912E0
7.007980567E1,-2.911285782E1,4.351043701E1,-5.567810059E0
7.008982867E1,-2.887965775E1,4.368484497E1,-4.939849854E0
7.009985267E1,-2.844916534E1,4.423773193E1,-4.540023804E0
7.010987667E1,-2.783152390E1,4.412280273E1,-4.204895020E0
7.011989967E1,-2.778697968E1,4.459640503E1,-3.609329224E0
7.012992367E1,-2.762002945E1,4.478247070E1,-3.174652100E0
7.013994667E1,-2.761973572E1,4.504791260E1,-2.664749146E0
7.014997067E1,-2.731184387E1,4.498699951E1,-1.568008423E0
7.015999467E1,-2.712149429E1,4.490933228E1,-1.172180176E0
7.017001767E1,-2.714944077E1,4.513543701E1,-6.424865723E-1
7.018004167E1,-2.704067993E1,4.529718018E1,-2.248687744E-1
7.019006467E1,-2.670510483E1,4.551254272E1,2.820434570E-1
7.020008867E1,-2.630897903E1,4.553073120E1,6.240081787E-1
7.021011267E1,-2.576166153E1,4.541879272E1,1.255401611E0
7.022013567E1,-2.582047653E1,4.571414185E1,1.984115601E0
7.023015967E1,-2.559091949E1,4.601519775E1,2.187637329E0
7.024018267E1,-2.534809113E1,4.611901855E1,2.581542969E0
7.025020667E1,-2.498147583E1,4.624017334E1,3.000625610E0
7.026023067E1,-2.461357498E1,4.638198853E1,3.815704346E0
7.027025367E1,-2.449694824E1,4.655444336E1,3.826614380E0
7.028027767E1,-2.415605545E1,4.688977051E1,4.227676392E0
7.029030067E1,-2.396696854E1,4.696151733E1,4.714141846E0
7.030032467E1,-2.362353897E1,4.683840942E1,5.393295288E0
7.031034867E1,-2.366679001E1,4.662854004E1,6.096832275E0
7.032037167E1,-2.335447693E1,4.692135620E1,6.583450317E0
7.033039567E1,-2.316145325E1,4.704309082E1,6.890106201E0
7.034041867E1,-2.296826553E1,4.722845459E1,7.683944702E0
7.035044267E1,-2.260629272E1,4.718005371E1,8.359634399E0
7.036046667E1,-2.217771149E1,4.688687134E1,9.157928467E0
7.037048967E1,-2.195399475E1,4.703594971E1,9.537567139E0
7.038051367E1,-2.177584839E1,4.717242432E1,1.031314087E1
7.039053667E1,-2.150128174E1,4.697076416E1,1.068154907E1
7.040056067E1,-2.108568954E1,4.708157349E1,1.119476318E1
7.041058467E1,-2.091443253E1,4.695162964E1,1.187046814E1
7.042060767E1,-2.093193054E1,4.682305908E1,1.261058044E1
7.043063167E1,-2.110318375E1,4.665399170E1,1.331544495E1
7.044065467E1,-2.117284012E1,4.614099121E1,1.394436646E1
7.045067942E1,-2.090628433E1,4.613122559E1,1.445863342E1
7.046070342E1,-2.085317993E1,4.597705078E1,1.517266846E1
7.047072642E1,-2.087917328E1,4.558764648E1,1.602990723E1
7.048075042E1,-2.078832626E1,4.525164795E1,1.711511230E1
7.049077342E1,-2.056995773E1,4.511752319E1,1.785394287E1
7.050079742E1,-2.021812057E1,4.492041016E1,1.843847656E1
7.051082142E1,-1.984572601E1,4.488769531E1,1.897518921E1
7.052084442E1,-1.958931732E1,4.483944702E1,1.997561646E1
7.053086842E1,-1.933964539E1,4.440008545E1,2.048703003E1
7.054089142E1,-1.901557541E1,4.410095215E1,2.118582153E1
7.055091542E1,-1.873547745E1,4.375015259E1,2.209852600E1
7.056093942E1,-1.886427689E1,4.328662109E1,2.324864197E1
7.057096242E1,-1.860808945E1,4.271359253E1,2.410566711E1
7.058098642E1,-1.860808945E1,4.271359253E1,2.410566711E1
7.059100942E1,-1.835255432E1,4.219213867E1,2.512095642E1
7.060103342E1,-1.861223602E1,4.188427734E1,2.540832520E1
7.061105742E1,-1.840589905E1,4.143923950E1,2.614799500E1
7.062108042E1,-1.824981308E1,4.115426636E1,2.653210449E1
7.063110442E1,-1.813548279E1,4.100103760E1,2.733311462E1
7.064112742E1,-1.826391220E1,4.078085327E1,2.787983704E1
7.065115142E1,-1.823397446E1,4.033828735E1,2.819194031E1
7.066117542E1,-1.817565536E1,3.999880981E1,2.886923218E1
7.067119842E1,-1.790689850E1,3.958001709E1,2.909095764E1
7.068122242E1,-1.761375809E1,3.917480469E1,2.950399780E1
7.069124542E1,-1.770698166E1,3.861026001E1,2.971139526E1
7.070126942E1,-1.762107849E1,3.847637939E1,3.071878052E1
7.071129342E1,-1.756291962E1,3.775366211E1,3.148847961E1
7.072131642E1,-1.710248184E1,3.753128052E1,3.181278992E1
7.073134042E1,-1.728125381E1,3.698611450E1,3.258126831E1
7.074136342E1,-1.696032333E1,3.663851929E1,3.301266479E1
7.075138742E1,-1.682555008E1,3.633679199E1,3.379373169E1
7.076141142E1,-1.654598999E1,3.602685547E1,3.450398254E1
7.077143442E1,-1.624165344E1,3.557546997E1,3.432467651E1
7.078145842E1,-1.620045853E1,3.533813477E1,3.521806335E1
7.079148142E1,-1.608734512E1,3.468667603E1,3.562744141E1
7.080150542E1,-1.588689423E1,3.418395996E1,3.593655396E1
7.081152942E1,-1.555437851E1,3.373901367E1,3.640202332E1
7.082155242E1,-1.535596466E1,3.335183716E1,3.669960022E1
7.083157642E1,-1.539411163E1,3.278091431E1,3.713107300E1
7.084160042E1,-1.550701141E1,3.246072388E1,3.776585388E1
7.085162342E1,-1.543557358E1,3.190173340E1,3.839085388E1
7.086164742E1,-1.486959457E1,3.134887695E1,3.873759460E1
7.087167042E1,-1.484904480E1,3.076513672E1,3.885639954E1
7.088169442E1,-1.493807983E1,3.011987305E1,3.940383911E1
7.089171842E1,-1.471986008E1,2.954989624E1,3.994625854E1
7.090174142E1,-1.488882446E1,2.906689453E1,4.033947754E1
7.091176542E1,-1.477352142E1,2.855676270E1,4.059788513E1
7.092178842E1,-1.459173584E1,2.802743530E1,4.065287781E1
7.093181242E1,-1.478322601E1,2.735189819E1,4.098272705E1
7.094183642E1,-1.485446167E1,2.659500122E1,4.117053223E1
7.095185942E1,-1.498219299E1,2.596133423E1,4.170533752E1
7.096188342E1,-1.517551804E1,2.521008301E1,4.199926758E1
7.097190642E1,-1.532295609E1,2.450103760E1,4.236759949E1
7.098193042E1,-1.533222198E1,2.373300171E1,4.263157654E1
7.099195442E1,-1.552053070E1,2.287936401E1,4.306219482E1
7.100197742E1,-1.547221375E1,2.221759033E1,4.358747864E1
7.101200142E1,-1.532941437E1,2.138827515E1,4.386412048E1
7.102202442E1,-1.552106476E1,2.026464844E1,4.404939270E1
7.103204842E1,-1.548478699E1,1.935400391E1,4.502433777E1
7.104207242E1,-1.538247299E1,1.828558350E1,4.525679016E1
7.105209542E1,-1.539695358E1,1.750085449E1,4.535504150E1
7.106211942E1,-1.533456421E1,1.616882324E1,4.563438416E1
7.107214242E1,-1.532810593E1,1.528341675E1,4.619079590E1
7.108216642E1,-1.532766342E1,1.436019897E1,4.688543701E1
7.109219042E1,-1.498880386E1,1.316082764E1,4.716802979E1
7.110221342E1,-1.495528030E1,1.220901489E1,4.744097900E1
7.111223742E1,-1.455295944E1,1.096530151E1,4.779725647E1
7.112226042E1,-1.449515533E1,9.782073975E0,4.791627502E1
7.113228442E1,-1.429279327E1,8.947143555E0,4.820765686E1
7.114230842E1,-1.391089630E1,8.247680664E0,4.820970154E1
7.115233142E1,-1.372755814E1,7.221679688E0,4.860513306E1
7.116235542E1,-1.343758392E1,6.461212158E0,4.875245667E1
7.117237842E1,-1.340247726E1,5.503082275E0,4.908520508E1
7.118240242E1,-1.298173523E1,4.828277588E0,4.911676025E1
7.119242642E1,-1.250464249E1,4.089996338E0,4.947943115E1
7.120244942E1,-1.242170334E1,3.494934082E0,4.929441833E1
7.121247342E1,-1.221267700E1,3.089294434E0,4.958709717E1
7.122249642E1,-1.215729141E1,2.572021484E0,4.958103943E1
7.123252042E1,-1.182489014E1,2.079315186E0,4.980926514E1
7.124254442E1,-1.136338806E1,1.669006348E0,4.949528503E1
7.125256742E1,-1.128388977E1,1.714447021E0,4.979467773E1
7.126259142E1,-1.121472931E1,1.406616211E0,4.994812012E1
7.127261542E1,-1.136835861E1,9.371337891E-1,5.006706238E1
7.128263842E1,-1.136873627E1,8.623962402E-1,4.978063965E1
7.129266242E1,-1.109308243E1,8.383178711E-1,4.967422485E1
7.130268542E1,-1.098419571E1,8.862304688E-1,4.962059021E1
7.131270942E1,-1.078909302E1,9.297180176E-1,4.946615601E1
7.132273342E1,-1.076530075E1,1.050201416E0,4.963140869E1
7.133275642E1,-1.092428589E1,6.682434082E-1,4.974330139E1
7.134278042E1,-1.083168793E1,7.379455566E-1,4.947673035E1
7.135280342E1,-1.083927155E1,7.145080566E-1,4.978379822E1
7.136282742E1,-1.070668411E1,3.277587891E-1,4.980827332E1
7.137285142E1,-1.066279221E1,3.008117676E-1,5.005416870E1
7.138287442E1,-1.058791351E1,2.831115723E-1,5.011221313E1
7.139289842E1,-1.060801697E1,9.591674805E-2,4.977226257E1
7.140292142E1,-1.096238708E1,-1.375732422E-1,4.982247925E1
7.141294542E1,-1.080376053E1,-1.806640625E-2,4.969551086E1
7.142296942E1,-1.075869751E1,4.129028320E-2,4.960086060E1
7.143299242E1,-1.079724503E1,-4.595947266E-2,4.997149658E1
7.144301642E1,-1.063445663E1,-1.232910156E-1,4.920909119E1
7.145303933E1,-1.066377258E1,1.260375977E-2,4.949246216E1
7.146306333E1,-1.086139679E1,-8.755493164E-2,4.976571655E1
7.147308733E1,-1.092194366E1,9.262084961E-2,4.980955505E1
7.148311033E1,-1.107072449E1,4.095458984E-2,4.974819946E1
7.149313433E1,-1.087249374E1,1.073303223E-1,4.955178833E1
7.150315833E1,-1.100723648E1,1.128845215E-1,4.983996582E1
7.151318133E1,-1.101178741E1,3.424377441E-1,4.995719910E1
7.152320533E1,-1.093484879E1,4.454040527E-1,4.996153259E1
7.153322833E1,-1.072001266E1,6.681213379E-1,4.970268250E1
7.154325233E1,-1.077790451E1,1.026611328E0,4.996186829E1
7.155327633E1,-1.089408875E1,1.231567383E0,4.999122620E1
7.156329933E1,-1.082944870E1,1.218017578E0,5.032530212E1
7.157332333E1,-1.086452866E1,1.441528320E0,5.017745972E1
7.158334633E1,-1.102478027E1,1.811676025E0,4.990653992E1
7.159337033E1,-1.108149338E1,2.068481445E0,4.964961243E1
7.160339433E1,-1.110948563E1,1.998718262E0,4.961845398E1
7.161341733E1,-1.128768921E1,2.178344727E0,4.969583130E1
7.162344133E1,-1.125086212E1,2.281311035E0,4.956594849E1
7.163346533E1,-1.136494064E1,2.524200439E0,4.979713440E1
7.164348833E1,-1.154776764E1,2.770629883E0,5.000805664E1
7.165351233E1,-1.161563873E1,3.272155762E0,4.972413635E1
7.166353533E1,-1.180418777E1,3.531616211E0,4.998484802E1
7.167355933E1,-1.183432770E1,3.886901855E0,4.973138428E1
7.168358333E1,-1.174533844E1,4.013427734E0,4.941160583E1
7.169360633E1,-1.163974380E1,4.199798584E0,4.954342651E1
7.170363033E1,-1.194203949E1,4.501068115E0,4.938304138E1
7.171365333E1,-1.172838974E1,4.783081055E0,4.934719849E1
7.172367733E1,-1.160585403E1,5.127746582E0,4.918412781E1
7.173370133E1,-1.159610748E1,5.261260986E0,4.929748535E1
7.174372433E1,-1.176940536E1,5.520629883E0,4.899781799E1
7.175374833E1,-1.176792526E1,5.708129883E0,4.960951233E1
7.176377133E1,-1.179506683E1,6.219421387E0,4.919535828E1
7.177379533E1,-1.179675674E1,6.715148926E0,4.911009216E1
7.178381933E1,-1.175299454E1,7.170166016E0,4.932962036E1
7.179384233E1,-1.171006012E1,7.874450684E0,4.902941895E1
7.180386633E1,-1.192514420E1,8.306457520E0,4.908647156E1
7.181389033E1,-1.200408936E1,8.814453125E0,4.879626465E1
7.182391333E1,-1.154886246E1,9.354339600E0,4.867999268E1
7.183393733E1,-1.153983307E1,9.881958008E0,4.876829529E1
7.184396033E1,-1.148396301E1,1.031222534E1,4.877821350E1
7.185398433E1,-1.151682281E1,1.095516968E1,4.859722900E1
7.186400833E1,-1.123699951E1,1.177978516E1,4.844363403E1
7.187403133E1,-1.104209900E1,1.225192261E1,4.834608459E1
7.188405533E1,-1.075694275E1,1.291802979E1,4.851312256E1
7.189407833E1,-1.030933380E1,1.381274414E1,4.793966675E1
7.190410233E1,-1.013423920E1,1.469531250E1,4.810699463E1
7.191412633E1,-9.797325134E0,1.543292236E1,4.814369202E1
7.192414933E1,-9.254810333E0,1.632583618E1,4.757525635E1
7.193417333E1,-8.498867035E0,1.702606201E1,4.735780334E1
7.194419633E1,-7.997665405E0,1.788568115E1,4.703794861E1
7.195422033E1,-7.325340271E0,1.879544067E1,4.676560974E1
