Time_s,xAccel_m_s2,yAccel_m_s2,zAccel_m_s2,xRate_rad_s,yRate_rad_s,zRate_rad_s,xMag_uT,yMag_uT,zMag_uT,e0,e1,e2,e3,u_m_s,v_m_s,w_m_s,gx_m_s2,gy_m_s2,gz_m_s2,xI_m,yI_m,zI_m,GPS_lat_deg,GPS_long_deg,Alt_m,delta_t,delta_e,delta_a,delta_r
62.158981323,0.772951722,-0.063369989,9.347292900,0.486716866,-0.077425167,-0.079227827,6.097547054,-21.290113449,48.151332855,-0.718473792,-0.033931788,0.043980245,-0.693332374,12.612227440,-1.178511024,-0.321429938,1.079639196,-0.124910280,9.739546776,11.736440659,-256.427520752,-10.575757027,43.816305805,-111.787192565,1679.575805664,0.450124681,-0.071253069,0.223618090,-0.010050251
62.224433899,0.934483528,-0.059805423,9.352209091,0.505017459,-0.077431738,-0.067169115,6.441813469,-19.684034348,48.785675049,-0.719373882,-0.047471195,0.034445144,-0.692142546,12.636950493,-1.122532129,-0.322887361,1.129113078,0.198355228,9.732715607,11.842469215,-255.607482910,-10.503811836,43.816306758,-111.787182345,1679.503784180,0.442643404,-0.085995086,0.226130649,0.005025126
62.289932251,0.808582366,-0.057069123,9.362410545,0.517250240,-0.071043275,-0.051468194,6.753583431,-18.013145447,49.385379791,-0.719734430,-0.061267115,0.024497731,-0.691106796,12.653511047,-1.057255864,-0.323403388,1.174959064,0.528370678,9.714952469,11.947571754,-254.785888672,-10.430042267,43.816307703,-111.787172105,1679.430053711,0.450124681,-0.076167077,0.231155783,-0.010050251
62.355537415,0.830315232,-0.053233802,9.367174149,0.529605806,-0.069087073,-0.037651941,7.032599926,-16.284423828,49.943565369,-0.719526172,-0.075263821,0.014176403,-0.690229297,12.679669380,-0.982680559,-0.324878246,1.217528939,0.864740610,9.685548782,12.050507545,-253.961761475,-10.354352951,43.816308629,-111.787161833,1679.354370117,0.450124681,-0.103194103,0.195979893,-0.010050251
62.421775818,0.993354559,-0.046868682,9.392126083,0.506241322,-0.055332862,-0.025250865,7.271438122,-14.552345276,50.441600800,-0.718827546,-0.088992223,0.003770416,-0.689458549,12.706291199,-0.896001041,-0.325565785,1.255134940,1.197275400,9.645267487,12.150680542,-253.128067017,-10.276010513,43.816309530,-111.787151443,1679.276000977,0.442643404,-0.098280095,0.211055279,0.005025126
62.491149902,0.868810534,-0.042964339,9.426715851,0.505604684,-0.044452518,-0.006252832,7.461664677,-12.765280724,50.895690918,-0.717523098,-0.102790490,-0.007137176,-0.688871384,12.724988937,-0.796132207,-0.325170040,1.287090182,1.537282825,9.592715263,12.250019073,-252.253356934,-10.191861153,43.816310423,-111.787140541,1679.191894531,0.450124681,-0.105651103,0.185929641,-0.010050251
62.554214478,1.029416800,-0.036490679,9.466433525,0.485012621,-0.032152563,0.007078353,7.584891796,-11.173387527,51.250614166,-0.715836823,-0.114791863,-0.017003840,-0.688557506,12.750495911,-0.697827458,-0.325191885,1.310320497,1.835616231,9.536958694,12.334054947,-251.456604004,-10.113474846,43.816311179,-111.787130610,1679.113525391,0.442643404,-0.125307128,0.183417082,0.005025126
62.619407654,0.905234218,-0.031359911,9.545683861,0.470171332,-0.012276780,0.024768557,7.647868156,-9.583879471,51.562194824,-0.713621795,-0.126401290,-0.027125703,-0.688499033,12.767916679,-0.590059876,-0.322987437,1.326164842,2.129841089,9.473387718,12.413383484,-250.631454468,-10.030501366,43.816311893,-111.787120326,1679.030517578,0.450124681,-0.115479119,0.198492467,-0.010050251
62.688285828,1.067182302,-0.025049686,9.640187263,0.476397872,0.002225188,0.042167488,7.645507812,-7.914059639,51.845096588,-0.710673869,-0.138178274,-0.038087003,-0.688766181,12.794959068,-0.471446335,-0.321048975,1.334772110,2.434225082,9.398560524,12.487486839,-249.757766724,-9.940772057,43.816312559,-111.787109437,1678.940795898,0.442643404,-0.132678136,0.175879404,-0.010050251
62.752578735,1.081638336,-0.018229485,9.722242355,0.458310694,0.021653751,0.056764562,7.582182407,-6.379142284,52.065509796,-0.707411110,-0.148615748,-0.048474275,-0.689299047,12.810766220,-0.355136603,-0.318838477,1.335771203,2.711778879,9.322123528,12.546333313,-248.940505981,-9.855192184,43.816313088,-111.787099251,1678.855224609,0.442643404,-0.113022111,0.135678396,0.005025126
62.817710876,0.956005871,-0.013827562,9.756562233,0.410094589,0.031293824,0.072330095,7.468752861,-4.940321922,52.238025665,-0.703755260,-0.158081621,-0.058481809,-0.690158427,12.826229095,-0.232273683,-0.318521976,1.331775546,2.968380451,9.244193077,12.594517708,-248.111236572,-9.766736984,43.816313522,-111.787088915,1678.766723633,0.450124681,-0.132678136,-0.015075377,-0.010050251
62.884437561,1.116154552,-0.004690647,9.812687874,0.245142058,0.049491197,0.076574758,7.306043148,-3.864045858,52.351619720,-0.700257838,-0.164770305,-0.066380441,-0.691435814,12.850234985,-0.096890628,-0.318081200,1.322121501,3.158969164,9.182207108,12.630805016,-247.260070801,-9.674112320,43.816313848,-111.787078307,1678.674072266,0.442643404,-0.147420153,-0.040201005,0.005025126
62.951965332,0.990846932,0.002607346,9.967578888,0.127180696,0.072354719,0.088546872,7.069918633,-3.268123388,52.424571991,-0.697185397,-0.167772099,-0.071563162,-0.693299174,12.864443779,0.045065697,-0.312935561,1.302265525,3.263987780,9.148251534,12.653119087,-246.397201538,-9.578311920,43.816314049,-111.787067553,1678.578369141,0.450124681,-0.157248154,-0.052763820,-0.010050251
63.016700745,1.147692323,0.010776281,10.217247009,0.052602105,0.095385335,0.099310659,6.765339851,-3.016941309,52.479797363,-0.694409430,-0.168048725,-0.074888110,-0.695663035,12.885341644,0.177723095,-0.304746956,1.272575855,3.307986498,9.136619568,12.660232544,-245.568725586,-9.484992981,43.816314113,-111.787057227,1678.484985352,0.442643404,-0.184275180,-0.087939702,0.005025126
63.082809448,1.020403147,0.018173933,10.566714287,-0.024261022,0.126729384,0.111876577,6.357022762,-3.027751446,52.530200958,-0.691643178,-0.165973306,-0.077093467,-0.698669672,12.895989418,0.305631876,-0.291840255,1.228470325,3.306014061,9.143366814,12.652519226,-244.721588135,-9.389171600,43.816314043,-111.787046668,1678.389160156,0.450124681,-0.181818187,-0.087939702,0.005025126
63.147857666,1.036400795,0.023386955,10.951839447,-0.066650659,0.151363924,0.124828026,5.856312752,-3.237205744,52.575889587,-0.688845158,-0.162030682,-0.078509040,-0.702192783,12.912674904,0.419814825,-0.278204352,1.171007514,3.268895149,9.164227486,12.629693985,-243.887130737,-9.295743942,43.816313838,-111.787036268,1678.295776367,0.450124681,-0.196560189,-0.103015073,-0.010050251
63.215652466,1.187993765,0.031808376,11.347398758,-0.106073961,0.178726256,0.133426532,5.235712528,-3.602133989,52.617595673,-0.685798705,-0.156354785,-0.079553634,-0.706331730,12.925916672,0.526325643,-0.263748050,1.097834349,3.205389977,9.195663452,12.589438438,-243.016540527,-9.200973511,43.816313476,-111.787025418,1678.200927734,0.442643404,-0.181818187,-0.090452261,0.005025126
63.281265259,1.051746488,0.034294128,11.660783768,-0.117546774,0.194044739,0.144665629,4.556008816,-4.035007000,52.649425507,-0.682636023,-0.149857640,-0.080432832,-0.710690737,12.925780296,0.615864217,-0.252051651,1.012549758,3.126601934,9.232503891,12.534261703,-242.173767090,-9.113519669,43.816312980,-111.787014914,1678.113525391,0.450124681,-0.179361179,-0.090452261,-0.010050251
63.345672607,1.170560837,0.039164066,11.891808510,-0.123612314,0.205208838,0.150889561,3.837766409,-4.484341621,52.670318604,-0.679288507,-0.143009126,-0.081345730,-0.715191185,12.929685593,0.691243470,-0.243584231,0.922999024,3.045538902,9.268914223,12.464576721,-241.346710205,-9.033135414,43.816312353,-111.787004606,1678.033081055,0.443890274,-0.196560189,-0.108040199,0.005025126
63.412246704,1.048957705,0.041948080,12.127462387,-0.144211695,0.221735790,0.157368138,3.039213657,-4.993712902,52.676612854,-0.675647974,-0.135272503,-0.082224458,-0.720027983,12.921246529,0.757917464,-0.233814135,0.821629524,2.953117371,9.308277130,12.376536369,-240.492630005,-8.956871986,43.816311561,-111.786993961,1677.956909180,0.450124681,-0.191646188,-0.092964821,-0.010050251
63.479125977,1.042808533,0.044708252,12.341909409,-0.141870961,0.232950225,0.160767764,2.181850195,-5.523468971,52.666225433,-0.671795845,-0.127006754,-0.083208352,-0.725007653,12.914590836,0.814047933,-0.224728301,0.713378370,2.858257055,9.346735954,12.271952629,-239.635971069,-8.888387680,43.816310621,-111.786983284,1677.888427734,0.450124681,-0.206388205,-0.110552765,-0.010050251
63.543907166,1.146432877,0.048051834,12.557950020,-0.156711236,0.247325882,0.161478460,1.301165223,-6.052377224,52.637207031,-0.667942047,-0.118528768,-0.084257334,-0.729866445,12.901854515,0.860521615,-0.215417266,0.595848441,2.759837389,9.384469986,12.155516624,-238.807983398,-8.830859184,43.816309574,-111.786972964,1677.830810547,0.443890274,-0.201474205,-0.130653262,0.005025126
63.610626221,1.005957007,0.048808813,12.751128197,-0.184546813,0.256569475,0.163094789,0.347021610,-6.665227890,52.578079224,-0.663915873,-0.109003089,-0.085040189,-0.734916508,12.875089645,0.900647879,-0.205526710,0.467058092,2.646613836,9.424292564,12.020442009,-237.958023071,-8.781723976,43.816308359,-111.786962371,1677.781738281,0.450124681,-0.203931198,-0.140703514,-0.010050251
63.676010132,1.118703485,0.051682472,12.922042847,-0.207934216,0.263979465,0.161002502,-0.621825576,-7.341916084,52.485328674,-0.659955502,-0.098903134,-0.085366622,-0.739857733,12.849405289,0.932836711,-0.196662217,0.331966490,2.519154310,9.464864731,11.873647690,-237.128463745,-8.744489670,43.816307039,-111.786952032,1677.744506836,0.442643404,-0.216216221,-0.153266326,0.005025126
63.741264343,0.941813350,0.052133083,13.080213547,-0.232606605,0.273801476,0.160871610,-1.624006391,-8.089113235,52.353881836,-0.655984104,-0.088066258,-0.085282683,-0.744752407,12.808401108,0.957623482,-0.186720997,0.191095501,2.379280806,9.504869461,11.713561058,-236.304733276,-8.718950272,43.816305599,-111.786941765,1677.718994141,0.450124681,-0.194103196,-0.135678396,-0.010050251
63.806755066,0.903410375,0.052558422,13.159397125,-0.229369938,0.271280706,0.158740953,-2.646028280,-8.856607437,52.187736511,-0.651933789,-0.076901823,-0.085043587,-0.749557316,12.769302368,0.974344969,-0.179999590,0.045224387,2.234122753,9.541837692,11.540020943,-235.482894897,-8.705770493,43.816304038,-111.786931522,1677.705810547,0.450124681,-0.203931198,-0.155778900,-0.010050251
63.875473022,0.996178448,0.053903103,13.189428329,-0.245249212,0.271721929,0.153993949,-3.718143225,-9.675440788,51.976554871,-0.647683322,-0.065015532,-0.084571339,-0.754405141,12.720539093,0.985224843,-0.174278244,-0.109870724,2.078282118,9.576465607,11.344997406,-234.626327515,-8.705901146,43.816302284,-111.786920846,1677.705932617,0.442643404,-0.186732188,-0.158291459,0.005025126
63.939025879,0.797973931,0.052425623,13.145168304,-0.256055743,0.263490647,0.151865810,-4.698217392,-10.461826324,51.744350433,-0.643761933,-0.053840272,-0.083739415,-0.758722365,12.660303116,0.988647461,-0.170297310,-0.253827155,1.926914454,9.605342865,11.153888702,-233.840301514,-8.718960762,43.816300566,-111.786911050,1677.718994141,0.450124681,-0.186732188,-0.201005027,-0.010050251
64.005798340,0.878681660,0.053241372,13.083007812,-0.298203230,0.254498392,0.143420532,-5.697941780,-11.374258995,51.450557709,-0.639744878,-0.041677631,-0.081947535,-0.763068855,12.599773407,0.987214267,-0.166936994,-0.402137637,1.750855088,9.633940697,10.943098068,-233.021408081,-8.746052742,43.816298670,-111.786900843,1677.746093750,0.442643404,-0.199017197,-0.203517586,0.005025126
64.072830200,0.664591193,0.051960945,13.024183273,-0.322645247,0.249956310,0.138765246,-6.677891731,-12.389007568,51.097148895,-0.635813832,-0.028911045,-0.079168126,-0.767227054,12.523775101,0.979522645,-0.161947072,-0.550173283,1.553087711,9.660498619,10.722455025,-232.207061768,-8.786873817,43.816296686,-111.786890694,1677.786865234,0.450124681,-0.179361179,-0.178391963,-0.010050251
64.139991760,0.593539476,0.050517678,12.909024239,-0.311042041,0.236062691,0.132748619,-7.626177788,-13.405548096,50.706336975,-0.631909907,-0.016254909,-0.076062664,-0.771129131,12.451313019,0.963436127,-0.159558743,-0.694397569,1.353707075,9.681182861,10.493685722,-231.399291992,-8.841294289,43.816294628,-111.786880626,1677.841308594,0.450124681,-0.186732188,-0.180904523,-0.010050251
64.199317932,0.669612110,0.050271511,12.769680977,-0.305065095,0.226791993,0.126172453,-8.426407814,-14.267511368,50.343162537,-0.628527999,-0.005475390,-0.073285878,-0.774307311,12.382712364,0.943441212,-0.158537239,-0.818173826,1.181826472,9.694014549,10.286290169,-230.692550659,-8.900326729,43.816292763,-111.786871818,1677.900268555,0.442643404,-0.159705162,-0.158291459,0.005025126
64.260200500,0.447735071,0.047250926,12.541786194,-0.282296032,0.207175523,0.122386500,-9.199931145,-15.094238281,49.965244293,-0.625114620,0.004957171,-0.070512131,-0.777325690,12.300336838,0.917205989,-0.159872696,-0.937613964,1.016119957,9.701976776,10.069355011,-229.974304199,-8.971078873,43.816290812,-111.786862866,1677.971069336,0.450124681,-0.149877146,-0.168341711,-0.010050251
64.324981689,0.510700107,0.046307623,12.246233940,-0.273689121,0.184287339,0.113323130,-9.948496819,-15.916453362,49.565052032,-0.621612191,0.015231311,-0.067491256,-0.780263603,12.218413353,0.884757221,-0.163928643,-1.053980827,0.848440886,9.706147194,9.835006714,-229.218032837,-9.056846619,43.816288705,-111.786853440,1678.056884766,0.442643404,-0.159705162,-0.175879404,0.007537689
64.388000488,0.255366921,0.043269038,11.971249580,-0.273770541,0.167719781,0.106406987,-10.608789444,-16.698053360,49.169380188,-0.618367195,0.024690444,-0.064246498,-0.782869518,12.127388000,0.849891007,-0.166431621,-1.156467199,0.688287139,9.707156181,9.604559898,-228.490127563,-9.149576187,43.816286632,-111.786844368,1678.149536133,0.451371580,-0.140049145,-0.168341711,-0.010050251
64.456001282,0.337799549,0.040678203,11.683724403,-0.263641506,0.143331051,0.095904380,-11.243250847,-17.516065598,48.741950989,-0.615070522,0.034239765,-0.060449053,-0.785405576,12.038385391,0.809178054,-0.169762507,-1.254889727,0.519468725,9.705432892,9.354186058,-227.713012695,-9.258709908,43.816284381,-111.786834682,1678.258666992,0.442643404,-0.147420153,-0.183417082,-0.010050251
64.522865295,0.242252350,0.039414078,11.392964363,-0.269709885,0.124647066,0.084218875,-11.785330772,-18.314817429,48.318462372,-0.612097263,0.043070380,-0.056276828,-0.787600696,11.938442230,0.767759085,-0.172235176,-1.339675307,0.352788150,9.701588631,9.107274055,-226.957260132,-9.373964310,43.816282160,-111.786825263,1678.374023438,0.442643404,-0.127764121,-0.165829152,0.005025126
64.587944031,-0.020458937,0.035872042,11.106297493,-0.255709112,0.100585818,0.076898217,-12.235298157,-19.072593689,47.911727905,-0.609427273,0.051020667,-0.051906694,-0.789494157,11.841334343,0.724675775,-0.175086200,-1.408976436,0.195098728,9.696222305,8.867233276,-226.229568481,-9.492444992,43.816280001,-111.786816193,1678.492431641,0.451371580,-0.125307128,-0.180904523,-0.010050251
64.651786804,0.070541620,0.034075424,10.826549530,-0.256209612,0.078576088,0.065653376,-12.595779419,-19.797042847,47.522872925,-0.607041955,0.058137927,-0.047298044,-0.791127682,11.757387161,0.680344343,-0.179008424,-1.463741660,0.043266177,9.689973831,8.632678986,-225.522552490,-9.613633156,43.816277892,-111.786807381,1678.613647461,0.442643404,-0.120393120,-0.173366830,0.005025126
64.719078064,-0.169402719,0.030459009,10.517724991,-0.249264106,0.056054540,0.056948878,-12.892620087,-20.548715591,47.122505188,-0.604782104,0.064980946,-0.042062450,-0.792620242,11.659030914,0.631571651,-0.182901770,-1.507721186,-0.115213506,9.682640076,8.387171745,-224.784286499,-9.745443344,43.816275684,-111.786798180,1678.745483398,0.450124681,-0.115479119,-0.190954775,-0.010050251
64.784362793,-0.101835608,0.028563887,10.256647110,-0.255784541,0.034910023,0.044753410,-13.100373268,-21.281307220,46.738491058,-0.602847219,0.071075477,-0.036510430,-0.793845415,11.575370789,0.582718551,-0.186216623,-1.537070394,-0.270230174,9.674936295,8.151309967,-224.074218750,-9.876067162,43.816273563,-111.786789330,1678.876098633,0.442643404,-0.127764121,-0.206030145,0.005025126
64.850959778,-0.335426927,0.025928468,10.023965836,-0.269344330,0.019989561,0.034412771,-13.242115021,-22.064453125,46.333648682,-0.601121008,0.077043965,-0.030176055,-0.794863045,11.483433723,0.531573057,-0.187675714,-1.555686831,-0.435914814,9.665910721,7.913660526,-223.355651855,-10.010960579,43.816271426,-111.786780374,1679.010986328,0.450124681,-0.110565111,-0.190954775,0.005025126
64.915153503,-0.407202959,0.022381723,9.819131851,-0.261693120,0.001085175,0.025834801,-13.316059113,-22.824354172,45.942699432,-0.599661946,0.082391635,-0.023680268,-0.795648456,11.407761574,0.478980035,-0.189488158,-1.563180089,-0.597537577,9.656056404,7.687954426,-222.667861938,-10.141604424,43.816269396,-111.786771802,1679.141601562,0.450124681,-0.125307128,-0.208542719,-0.010050251
64.980873108,-0.327333093,0.020252168,9.625770569,-0.268707186,-0.011067115,0.013235279,-13.330359459,-23.606546402,45.541553497,-0.598414600,0.087478139,-0.016680561,-0.796221972,11.333964348,0.422962964,-0.191093132,-1.560888290,-0.764002740,9.644685745,7.460752964,-221.967849731,-10.275166512,43.816267353,-111.786763077,1679.275146484,0.442643404,-0.115479119,-0.223618090,0.007537689
65.047142029,-0.575166643,0.016452610,9.440644264,-0.282489717,-0.025552368,0.002826104,-13.287528992,-24.430717468,45.117427826,-0.597386360,0.092468478,-0.009036202,-0.796553552,11.254418373,0.364211828,-0.191828579,-1.549617529,-0.939874947,9.630955696,7.236219883,-221.265945435,-10.408754349,43.816265333,-111.786754329,1679.408813477,0.451371580,-0.122850120,-0.243718594,-0.010050251
65.111335754,-0.458538055,0.014208198,9.301261902,-0.300779372,-0.035693984,-0.010443672,-13.192538261,-25.278335571,44.676200867,-0.596600115,0.097295307,-0.000944984,-0.796618521,11.193116188,0.304985881,-0.192281529,-1.530413866,-1.121136189,9.614619255,7.023559093,-220.589004517,-10.536376953,43.816263421,-111.786745892,1679.536376953,0.442643404,-0.135135129,-0.258793980,0.005025126
